X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-78.281283183501543,41.537745919396137,0,,,8429390959,,9980,,,735,,,ROUTE 46,,,,12/15/2005,
-78.327787393442563,41.537522202028278,0,,,8419093929,,9980,,,4271,,,RICH VALLEY,RD,,,12/15/2005,12/15/2005
-78.255853166573331,41.521735240851896,0,,,8429949182,,9980,,,1018,,,RICH VALLEY,RD,,,12/15/2005,
-78.191388825353712,41.538125186655485,0,,,8449796969,,9980,,,1621,,,SALT RUN,RD,,,12/15/2005,
-78.238038723264026,41.537937119890508,0,,,8439498999,,9980,,,2331,,,PLANK ROAD,HOLW,,,12/15/2005,
-78.212428293744608,41.5380427047903,0,,,8449199909,,9980,,,2177,,,SIZERVILLE,RD,,,12/15/2005,
-78.182780404143998,41.526684205061301,0,,,8449959891,,9980,,,3329,,,BAUER HOLLOW,RD,,,12/15/2005,
-78.161152881798543,41.53823974034492,0,,,8550509040,,9980,,,4818,,,BAUER HOLLOW,RD,,,12/15/2005,
-78.15993883225039,41.538244064611028,0,,,8550602070,,9980,,,6956,,,STEAM MILL,RD,,,12/15/2005,
-78.109448813456567,41.47513729413577,0,,,8477060904,,9980,,,7156,,,RIDGE,RD,,,12/15/2005,
-78.109743562857801,41.528505794706028,0,,,8479060309,,9980,,,7091,,,HUNTS RUN,RD,,,12/15/2005,
-78.109709003439264,41.522252944728756,0,,,8479040101,,9980,,,252,,,BEAR,RD,,,12/15/2005,
-78.109651650953609,41.511873409590578,0,,,8479000303,,9980,,,713,,,DEER,RD,,,12/15/2005,
-78.109618195702765,41.505817042388401,0,,,8478080102,,9980,,,746,,,ELK,RD,,,12/15/2005,
-78.1097200615704,41.524253843720906,0,,,8479040804,,9980,,,1442,,,HAWK,RD,,,12/15/2005,
-78.109736709469189,41.527266043848705,0,,,8479050903,,9980,,,126,,,SHANTYBROOK,DR,,,12/15/2005,
-78.328963563690721,41.537848658486979,0,,,8510000102,,9980,,,4325,,,RICH VALLEY,RD,,,12/15/2005,12/15/2005
-78.182882817191256,41.542630861193445,0,,,8550010602,,9980,,,2618,,,SALT RUN,RD,,,12/15/2005,
-78.402207151466271,41.556477246576208,0,,,7590070005,,9980,,,8048,,,STRAIGHT CREEK,RD,,,12/15/2005,
-78.256363479456965,41.596497328993969,0,,,8532010306,,9980,,,4395,,,FOUR MILE,RD,,,12/15/2005,
-78.183203665438128,41.590822996123464,0,,,8551090108,,9980,,,416,,,CROOKED RUN,RD,,,12/15/2005,
-78.183238067257705,41.595985929143403,0,,,8552010007,,9980,,,214,E,,COWLEY RUN,RD,,,12/15/2005,
-78.199383044962744,41.568619528189977,0,,,8541515132,,1900,5132,,445,,,OLD PORTAGE,RD,,,,
-78.198743307317386,41.568602408869722,0,,,8541517101,,1900,7101,,448,,,OLD PORTAGE,RD,,,,
-78.199443788928079,41.568476402318254,0,,,,,1901,,,,,,,,,,,
-78.200024805273458,41.568369767139252,0,,,8541513053,,1900,3053,,4386,,,SIZERVILLE,RD,,,,
-78.199568137391196,41.568168669165217,0,,,8541504985,,1900,4985,,407,,,OLD PORTAGE,RD,,,,
-78.200113677736113,41.567951753678699,0,,,8541503838,,1900,3838,,385,,,OLD PORTAGE,RD,,,,
-78.198860231160424,41.567946337247932,0,,,8541506877,,1900,6877,,408,,,OLD PORTAGE,RD,,,,
-78.199883828646165,41.56762657616185,0,,,,,1901,,,,,,,,,,,
-78.199129781517968,41.567564449399143,0,,,8541506703,,1900,6703,,380,,,OLD PORTAGE,RD,,,,
-78.200011560225249,41.567467792967058,0,,,,,1901,,,,,,,,,,,
-78.199220934659067,41.567454076426074,0,,,,,1901,,,,,,,,,,,
-78.199252261373658,41.567412430541616,0,,,,,1901,,,,,,,,,,,
-78.202099758175407,41.567396201484968,0,,,,,1901,,,,,,,,,,,
-78.199424600515982,41.567370463381259,0,,,8541505616,,1900,5616,,362,,,OLD PORTAGE,RD,,,,
-78.1912643653354,41.401115205733298,0,,,8445704047,,1900,,,89,,,BUCKTAIL TRAIL,HWY,,,,
-78.202123016803142,41.567287050455541,0,,,,,1901,,,,,,,,,,,
-78.20251510230095,41.567262457218639,0,,,8541406673,,1900,6673,,54,,,ENSIGN,HOLW,,,,
-78.200073635207318,41.567261720816177,0,,,8541503642,,1900,3642,,339,,,OLD PORTAGE,RD,,,,
-78.19958729698277,41.567172952853291,0,,,,,1901,,,,,,,,,,,
-78.201979268691304,41.567112148922035,0,,,8541408527,,1900,8527,,46,,,ENSIGN,HOLW,,,,
-78.200349856845193,41.567077661154357,0,,,8541502566,,1900,2566,,321,,,OLD PORTAGE,RD,,,,
-78.199661501959113,41.567022103818665,0,,,8541504554,,1900,4554,,334,,,OLD PORTAGE,RD,,,,
-78.202502151607135,41.566914739889697,0,,,8541406570,,1900,6570,,64,,,ENSIGN,HOLW,,,,
-78.200362306903259,41.566839519357899,0,,,8541502467,,1900,2467,,305,,,OLD PORTAGE,RD,,,,
-78.202048745401896,41.566809431187451,0,,,8541408406,,1900,8406,,63,,,ENSIGN,HOLW,,,,
